creator_assigned_number,creator_gender,most_uploaded_genre,creator_signup_country,total_play_count,total_play_count_male,total_play_count_female,total_play_count_custom_gender,total_play_count_null_gender,plays_by_males_BR,pct_plays_by_males_BR,plays_by_females_BR,pct_plays_by_females_BR,plays_by_custom_gender_BR,pct_plays_by_custom_gender_BR,plays_by_null_gender_BR,pct_plays_by_null_gender_BR,total_play_count_BR,plays_by_males_DE,pct_plays_by_males_DE,plays_by_females_DE,pct_plays_by_females_DE,plays_by_custom_gender_DE,pct_plays_by_custom_gender_DE,plays_by_null_gender_DE,pct_plays_by_null_gender_DE,total_play_count_DE,plays_by_males_EG,pct_plays_by_males_EG,plays_by_females_EG,pct_plays_by_females_EG,plays_by_custom_gender_EG,pct_plays_by_custom_gender_EG,plays_by_null_gender_EG,pct_plays_by_null_gender_EG,total_play_count_EG,plays_by_males_GB,pct_plays_by_males_GB,plays_by_females_GB,pct_plays_by_females_GB,plays_by_custom_gender_GB,pct_plays_by_custom_gender_GB,plays_by_null_gender_GB,pct_plays_by_null_gender_GB,total_play_count_GB,plays_by_males_US,pct_plays_by_males_US,plays_by_females_US,pct_plays_by_females_US,plays_by_custom_gender_US,pct_plays_by_custom_gender_US,plays_by_null_gender_US,pct_plays_by_null_gender_US,total_play_count_US,plays_by_males_VN,pct_plays_by_males_VN,plays_by_females_VN,pct_plays_by_females_VN,plays_by_custom_gender_VN,pct_plays_by_custom_gender_VN,plays_by_null_gender_VN,pct_plays_by_null_gender_VN,total_play_count_VN
3495,female,5,US,642,194,255,108,85,0,,0,,0,,0,,0,3,7.89,25,65.79,7,18.42,3,7.89,38,0,,0,,0,,0,,0,6,15.79,25,65.79,5,13.16,2,5.26,38,185,32.69,205,36.22,96,16.96,80,14.13,566,0,,0,,0,,0,,0
3502,male,5,US,267,102,99,42,24,0,,0,,0,,0,,0,1,8.33,11,91.67,0,0.0,0,0.0,12,0,,0,,0,,0,,0,13,32.5,22,55.0,3,7.5,2,5.0,40,86,40.38,66,30.99,39,18.31,22,10.33,213,2,100.0,0,0.0,0,0.0,0,0.0,2
3532,,5,US,4816,587,1932,1754,543,0,,0,,0,,0,,0,4,8.89,25,55.56,13,28.89,3,6.67,45,0,0.0,0,0.0,0,0.0,1,100.0,1,76,8.45,464,51.61,272,30.26,87,9.68,899,507,13.1,1443,37.28,1469,37.95,452,11.68,3871,0,,0,,0,,0,,0
3543,female,5,US,502,174,287,11,30,0,,0,,0,,0,,0,3,9.09,20,60.61,1,3.03,9,27.27,33,0,,0,,0,,0,,0,113,55.94,77,38.12,2,0.99,10,4.95,202,58,21.72,190,71.16,8,3.0,11,4.12,267,0,,0,,0,,0,,0
3552,male,5,US,353,129,174,25,25,0,,0,,0,,0,,0,8,9.09,75,85.23,0,0.0,5,5.68,88,0,,0,,0,,0,,0,23,53.49,14,32.56,4,9.3,2,4.65,43,98,44.14,85,38.29,21,9.46,18,8.11,222,0,,0,,0,,0,,0
3559,female,5,US,114,31,63,7,13,0,,0,,0,,0,,0,2,9.52,12,57.14,6,28.57,1,4.76,21,0,,0,,0,,0,,0,8,14.04,42,73.68,0,0.0,7,12.28,57,21,58.33,9,25.0,1,2.78,5,13.89,36,0,,0,,0,,0,,0
3577,male,5,US,198,57,95,8,38,0,,0,,0,,0,,0,1,10.0,8,80.0,0,0.0,1,10.0,10,0,,0,,0,,0,,0,16,30.77,28,53.85,1,1.92,7,13.46,52,40,29.41,59,43.38,7,5.15,30,22.06,136,0,,0,,0,,0,,0
3604,custom,5,GB,240,53,158,11,18,0,0.0,1,100.0,0,0.0,0,0.0,1,2,11.11,13,72.22,1,5.56,2,11.11,18,0,,0,,0,,0,,0,8,13.33,51,85.0,0,0.0,1,1.67,60,43,26.71,93,57.76,10,6.21,15,9.32,161,0,,0,,0,,0,,0
3607,male,5,US,358,84,137,95,42,0,,0,,0,,0,,0,1,11.11,3,33.33,5,55.56,0,0.0,9,0,,0,,0,,0,,0,17,28.33,21,35.0,14,23.33,8,13.33,60,66,22.84,113,39.1,76,26.3,34,11.76,289,0,,0,,0,,0,,0
3612,female,5,US,381,177,132,40,32,0,,0,,0,,0,,0,1,11.11,3,33.33,3,33.33,2,22.22,9,0,,0,,0,,0,,0,31,62.0,8,16.0,5,10.0,6,12.0,50,145,45.17,120,37.38,32,9.97,24,7.48,321,0,0.0,1,100.0,0,0.0,0,0.0,1
3614,male,5,US,282,128,105,4,45,0,,0,,0,,0,,0,1,11.11,7,77.78,0,0.0,1,11.11,9,0,,0,,0,,0,,0,9,23.08,13,33.33,0,0.0,17,43.59,39,118,50.43,85,36.32,4,1.71,27,11.54,234,0,,0,,0,,0,,0
3616,male,5,US,236,87,86,15,48,0,,0,,0,,0,,0,1,11.11,4,44.44,2,22.22,2,22.22,9,0,,0,,0,,0,,0,13,34.21,15,39.47,7,18.42,3,7.89,38,73,38.62,67,35.45,6,3.17,43,22.75,189,0,,0,,0,,0,,0
3639,,5,DE,963,304,404,115,140,0,,0,,0,,0,,0,8,11.94,10,14.93,48,71.64,1,1.49,67,0,,0,,0,,0,,0,30,36.59,47,57.32,0,0.0,5,6.1,82,266,32.68,347,42.63,67,8.23,134,16.46,814,0,,0,,0,,0,,0
3645,,5,GB,776,452,270,13,41,0,0.0,2,100.0,0,0.0,0,0.0,2,5,12.2,34,82.93,0,0.0,2,4.88,41,0,0.0,2,100.0,0,0.0,0,0.0,2,197,58.28,127,37.57,3,0.89,11,3.25,338,250,63.61,105,26.72,10,2.54,28,7.12,393,0,,0,,0,,0,,0
3647,female,5,US,317,116,92,64,45,0,,0,,0,,0,,0,2,12.5,9,56.25,3,18.75,2,12.5,16,0,,0,,0,,0,,0,12,20.69,3,5.17,43,74.14,0,0.0,58,102,41.98,80,32.92,18,7.41,43,17.7,243,0,,0,,0,,0,,0
3652,male,5,US,208,88,100,1,19,0,,0,,0,,0,,0,1,12.5,7,87.5,0,0.0,0,0.0,8,1,33.33,2,66.67,0,0.0,0,0.0,3,17,34.0,28,56.0,1,2.0,4,8.0,50,69,46.94,63,42.86,0,0.0,15,10.2,147,0,,0,,0,,0,,0
3672,female,5,US,207,69,110,1,27,0,,0,,0,,0,,0,1,12.5,6,75.0,0,0.0,1,12.5,8,0,,0,,0,,0,,0,15,24.59,46,75.41,0,0.0,0,0.0,61,53,38.41,58,42.03,1,0.72,26,18.84,138,0,,0,,0,,0,,0
3680,,5,GB,1191,235,393,196,367,0,0.0,0,0.0,1,100.0,0,0.0,1,6,12.5,35,72.92,4,8.33,3,6.25,48,0,,0,,0,,0,,0,9,11.54,41,52.56,14,17.95,14,17.95,78,220,20.68,317,29.79,177,16.64,350,32.89,1064,0,,0,,0,,0,,0
3681,male,5,US,323,123,112,8,80,1,100.0,0,0.0,0,0.0,0,0.0,1,2,12.5,12,75.0,2,12.5,0,0.0,16,0,,0,,0,,0,,0,13,34.21,25,65.79,0,0.0,0,0.0,38,107,39.93,75,27.99,6,2.24,80,29.85,268,0,,0,,0,,0,,0
3683,male,5,US,467,244,122,53,48,0,,0,,0,,0,,0,4,12.9,21,67.74,5,16.13,1,3.23,31,0,,0,,0,,0,,0,44,53.66,19,23.17,10,12.2,9,10.98,82,196,55.37,82,23.16,38,10.73,38,10.73,354,0,,0,,0,,0,,0
3703,custom,5,US,821,142,204,208,267,0,,0,,0,,0,,0,2,13.33,11,73.33,2,13.33,0,0.0,15,0,,0,,0,,0,,0,27,25.47,22,20.75,53,50.0,4,3.77,106,113,16.14,171,24.43,153,21.86,263,37.57,700,0,,0,,0,,0,,0
3707,,5,US,358,80,254,8,16,0,,0,,0,,0,,0,3,13.64,19,86.36,0,0.0,0,0.0,22,0,,0,,0,,0,,0,33,17.74,151,81.18,0,0.0,2,1.08,186,44,29.33,84,56.0,8,5.33,14,9.33,150,0,,0,,0,,0,,0
3740,,5,US,186,93,60,20,13,0,,0,,0,,0,,0,1,14.29,5,71.43,0,0.0,1,14.29,7,0,,0,,0,,0,,0,29,55.77,13,25.0,8,15.38,2,3.85,52,63,49.61,42,33.07,12,9.45,10,7.87,127,0,,0,,0,,0,,0
3743,male,5,US,1447,242,903,138,164,0,0.0,0,0.0,0,0.0,1,100.0,1,5,14.29,25,71.43,5,14.29,0,0.0,35,0,,0,,0,,0,,0,41,27.52,80,53.69,13,8.72,15,10.07,149,196,15.53,798,63.23,120,9.51,148,11.73,1262,0,,0,,0,,0,,0
3751,female,5,GB,120,34,82,1,3,1,100.0,0,0.0,0,0.0,0,0.0,1,1,14.29,5,71.43,1,14.29,0,0.0,7,0,,0,,0,,0,,0,19,28.79,47,71.21,0,0.0,0,0.0,66,13,28.26,30,65.22,0,0.0,3,6.52,46,0,,0,,0,,0,,0
3772,female,5,US,676,105,439,89,43,0,,0,,0,,0,,0,5,15.15,18,54.55,10,30.3,0,0.0,33,0,,0,,0,,0,,0,8,12.12,52,78.79,2,3.03,4,6.06,66,92,15.94,369,63.95,77,13.34,39,6.76,577,0,,0,,0,,0,,0
3775,female,5,US,859,179,563,17,100,0,,0,,0,,0,,0,16,15.24,76,72.38,4,3.81,9,8.57,105,2,100.0,0,0.0,0,0.0,0,0.0,2,39,22.41,112,64.37,4,2.3,19,10.92,174,122,21.11,375,64.88,9,1.56,72,12.46,578,0,,0,,0,,0,,0
3779,,5,US,295,70,134,61,30,0,,0,,0,,0,,0,2,15.38,7,53.85,2,15.38,2,15.38,13,1,100.0,0,0.0,0,0.0,0,0.0,1,2,4.65,35,81.4,5,11.63,1,2.33,43,65,27.31,92,38.66,54,22.69,27,11.34,238,0,,0,,0,,0,,0
3807,,5,US,331,147,100,1,83,0,,0,,0,,0,,0,14,16.28,71,82.56,0,0.0,1,1.16,86,0,,0,,0,,0,,0,38,82.61,8,17.39,0,0.0,0,0.0,46,95,47.74,21,10.55,1,0.5,82,41.21,199,0,,0,,0,,0,,0
3844,male,5,US,149,53,86,1,9,0,,0,,0,,0,,0,1,16.67,5,83.33,0,0.0,0,0.0,6,0,,0,,0,,0,,0,38,42.22,47,52.22,1,1.11,4,4.44,90,14,26.42,34,64.15,0,0.0,5,9.43,53,0,,0,,0,,0,,0
3851,,5,DE,1284,468,717,32,67,0,0.0,10,100.0,0,0.0,0,0.0,10,8,16.67,29,60.42,7,14.58,4,8.33,48,0,,0,,0,,0,,0,266,37.73,398,56.45,8,1.13,33,4.68,705,193,37.12,280,53.85,17,3.27,30,5.77,520,1,100.0,0,0.0,0,0.0,0,0.0,1
3857,custom,5,US,399,85,233,53,28,0,,0,,0,,0,,0,1,16.67,2,33.33,2,33.33,1,16.67,6,0,,0,,0,,0,,0,20,21.51,54,58.06,14,15.05,5,5.38,93,64,21.33,177,59.0,37,12.33,22,7.33,300,0,,0,,0,,0,,0
3867,,5,GB,173,96,68,3,6,0,,0,,0,,0,,0,3,16.67,15,83.33,0,0.0,0,0.0,18,0,,0,,0,,0,,0,43,64.18,20,29.85,1,1.49,3,4.48,67,50,56.82,33,37.5,2,2.27,3,3.41,88,0,,0,,0,,0,,0
3871,female,5,US,1465,398,748,195,124,0,,0,,0,,0,,0,6,16.67,24,66.67,4,11.11,2,5.56,36,0,,0,,0,,0,,0,88,51.16,59,34.3,10,5.81,15,8.72,172,304,24.18,665,52.9,181,14.4,107,8.51,1257,0,,0,,0,,0,,0
3889,female,5,US,298,83,158,28,29,0,,0,,0,,0,,0,5,17.24,17,58.62,3,10.34,4,13.79,29,0,,0,,0,,0,,0,38,76.0,9,18.0,0,0.0,3,6.0,50,40,18.26,132,60.27,25,11.42,22,10.05,219,0,,0,,0,,0,,0
3900,female,5,US,230,88,116,11,15,0,,0,,0,,0,,0,3,17.65,6,35.29,7,41.18,1,5.88,17,0,,0,,0,,0,,0,17,44.74,19,50.0,0,0.0,2,5.26,38,68,38.86,91,52.0,4,2.29,12,6.86,175,0,,0,,0,,0,,0
3905,female,5,US,2456,718,838,556,344,0,,0,,0,,0,,0,25,17.86,46,32.86,63,45.0,6,4.29,140,0,,0,,0,,0,,0,15,10.27,68,46.58,55,37.67,8,5.48,146,678,31.24,724,33.36,438,20.18,330,15.21,2170,0,,0,,0,,0,,0
3936,female,5,US,1065,270,664,34,97,0,,0,,0,,0,,0,6,18.75,25,78.13,0,0.0,1,3.13,32,0,,0,,0,,0,,0,88,27.85,211,66.77,6,1.9,11,3.48,316,176,24.58,427,59.64,28,3.91,85,11.87,716,0,0.0,1,100.0,0,0.0,0,0.0,1
3943,female,5,GB,326,108,195,11,12,0,,0,,0,,0,,0,6,18.75,24,75.0,1,3.13,1,3.13,32,0,,0,,0,,0,,0,22,27.5,51,63.75,2,2.5,5,6.25,80,80,37.38,120,56.07,8,3.74,6,2.8,214,0,,0,,0,,0,,0
3947,male,5,US,1001,767,137,32,65,0,,0,,0,,0,,0,3,18.75,7,43.75,6,37.5,0,0.0,16,0,,0,,0,,0,,0,187,73.33,52,20.39,2,0.78,14,5.49,255,577,79.04,78,10.68,24,3.29,51,6.99,730,0,,0,,0,,0,,0
3948,custom,5,US,522,112,337,17,56,0,,0,,0,,0,,0,6,18.75,3,9.38,0,0.0,23,71.88,32,0,,0,,0,,0,,0,4,8.89,38,84.44,3,6.67,0,0.0,45,102,22.92,296,66.52,14,3.15,33,7.42,445,0,,0,,0,,0,,0
3959,custom,5,US,184,86,87,4,7,0,,0,,0,,0,,0,4,19.05,17,80.95,0,0.0,0,0.0,21,0,,0,,0,,0,,0,30,55.56,21,38.89,1,1.85,2,3.7,54,52,47.71,49,44.95,3,2.75,5,4.59,109,0,,0,,0,,0,,0
3971,,5,US,298,137,129,5,27,0,,0,,0,,0,,0,6,19.35,24,77.42,0,0.0,1,3.23,31,0,0.0,4,100.0,0,0.0,0,0.0,4,34,36.56,51,54.84,4,4.3,4,4.3,93,97,57.06,50,29.41,1,0.59,22,12.94,170,0,,0,,0,,0,,0
3974,,5,DE,506,242,209,6,49,0,,0,,0,,0,,0,8,19.51,30,73.17,0,0.0,3,7.32,41,0,,0,,0,,0,,0,34,43.59,42,53.85,0,0.0,2,2.56,78,200,51.68,137,35.4,6,1.55,44,11.37,387,0,,0,,0,,0,,0
3975,,5,US,1005,567,289,27,122,1,100.0,0,0.0,0,0.0,0,0.0,1,8,19.51,16,39.02,3,7.32,14,34.15,41,0,0.0,0,0.0,0,0.0,2,100.0,2,103,63.98,48,29.81,1,0.62,9,5.59,161,455,56.95,224,28.04,23,2.88,97,12.14,799,0,0.0,1,100.0,0,0.0,0,0.0,1
3976,,5,US,252,89,134,7,22,0,,0,,0,,0,,0,8,19.51,28,68.29,2,4.88,3,7.32,41,0,,0,,0,,0,,0,32,38.1,48,57.14,0,0.0,4,4.76,84,49,38.58,58,45.67,5,3.94,15,11.81,127,0,,0,,0,,0,,0
3988,female,5,US,363,75,198,45,45,0,0.0,0,0.0,0,0.0,1,100.0,1,2,20.0,6,60.0,2,20.0,0,0.0,10,0,,0,,0,,0,,0,11,28.21,26,66.67,1,2.56,1,2.56,39,62,19.81,166,53.04,42,13.42,43,13.74,313,0,,0,,0,,0,,0
4045,male,5,BR,688,323,302,23,40,42,91.3,4,8.7,0,0.0,0,0.0,46,5,20.0,0,0.0,20,80.0,0,0.0,25,0,,0,,0,,0,,0,33,78.57,0,0.0,0,0.0,9,21.43,42,243,42.26,298,51.83,3,0.52,31,5.39,575,0,,0,,0,,0,,0
4064,male,5,US,180,83,74,5,18,0,,0,,0,,0,,0,4,20.0,9,45.0,1,5.0,6,30.0,20,0,0.0,0,0.0,0,0.0,1,100.0,1,25,52.08,20,41.67,1,2.08,2,4.17,48,53,48.62,45,41.28,3,2.75,8,7.34,109,1,50.0,0,0.0,0,0.0,1,50.0,2
4066,,5,US,498,386,67,13,32,0,,0,,0,,0,,0,1,20.0,3,60.0,1,20.0,0,0.0,5,0,,0,,0,,0,,0,113,75.33,28,18.67,5,3.33,4,2.67,150,272,79.3,36,10.5,7,2.04,28,8.16,343,0,,0,,0,,0,,0
4085,,5,GB,426,102,210,71,43,0,,0,,0,,0,,0,9,20.45,25,56.82,6,13.64,4,9.09,44,0,,0,,0,,0,,0,16,28.57,29,51.79,6,10.71,5,8.93,56,77,23.62,156,47.85,59,18.1,34,10.43,326,0,,0,,0,,0,,0
4095,male,5,GB,645,322,219,17,87,0,,0,,0,,0,,0,6,20.69,21,72.41,0,0.0,2,6.9,29,0,,0,,0,,0,,0,38,24.68,97,62.99,0,0.0,19,12.34,154,278,60.17,101,21.86,17,3.68,66,14.29,462,0,,0,,0,,0,,0
4097,female,5,GB,687,207,363,69,48,0,,0,,0,,0,,0,11,20.75,34,64.15,3,5.66,5,9.43,53,0,,0,,0,,0,,0,58,29.59,134,68.37,1,0.51,3,1.53,196,138,31.51,195,44.52,65,14.84,40,9.13,438,0,,0,,0,,0,,0
4101,,5,US,936,174,466,162,134,0,,0,,0,,0,,0,19,20.88,25,27.47,43,47.25,4,4.4,91,0,,0,,0,,0,,0,17,12.23,104,74.82,14,10.07,4,2.88,139,138,19.55,337,47.73,105,14.87,126,17.85,706,0,,0,,0,,0,,0
4107,,5,GB,217,88,103,3,23,0,,0,,0,,0,,0,4,21.05,13,68.42,0,0.0,2,10.53,19,0,,0,,0,,0,,0,30,52.63,20,35.09,0,0.0,7,12.28,57,54,38.3,70,49.65,3,2.13,14,9.93,141,0,,0,,0,,0,,0
4108,female,5,US,202,47,134,8,13,0,,0,,0,,0,,0,4,21.05,14,73.68,0,0.0,1,5.26,19,0,,0,,0,,0,,0,3,6.98,34,79.07,3,6.98,3,6.98,43,40,28.57,86,61.43,5,3.57,9,6.43,140,0,,0,,0,,0,,0
4114,male,5,GB,199,97,42,13,47,0,,0,,0,,0,,0,15,21.13,19,26.76,7,9.86,30,42.25,71,0,,0,,0,,0,,0,23,57.5,9,22.5,3,7.5,5,12.5,40,59,67.05,14,15.91,3,3.41,12,13.64,88,0,,0,,0,,0,,0
4131,custom,5,US,1267,508,584,91,84,1,100.0,0,0.0,0,0.0,0,0.0,1,16,21.62,48,64.86,7,9.46,3,4.05,74,0,,0,,0,,0,,0,162,49.39,146,44.51,9,2.74,11,3.35,328,329,38.08,390,45.14,75,8.68,70,8.1,864,0,,0,,0,,0,,0
4136,female,5,US,916,159,539,163,55,0,,0,,0,,0,,0,7,21.88,11,34.38,11,34.38,3,9.38,32,0,,0,,0,,0,,0,19,26.39,44,61.11,7,9.72,2,2.78,72,133,16.38,484,59.61,145,17.86,50,6.16,812,0,,0,,0,,0,,0
4139,male,5,US,1691,483,929,39,240,0,,0,,0,,0,,0,19,22.09,54,62.79,4,4.65,9,10.47,86,1,100.0,0,0.0,0,0.0,0,0.0,1,215,35.71,356,59.14,9,1.5,22,3.65,602,248,24.78,519,51.85,26,2.6,208,20.78,1001,0,0.0,0,0.0,0,0.0,1,100.0,1
4188,female,5,US,563,166,349,22,26,0,,0,,0,,0,,0,7,22.58,11,35.48,8,25.81,5,16.13,31,0,,0,,0,,0,,0,32,32.99,64,65.98,1,1.03,0,0.0,97,127,29.2,274,62.99,13,2.99,21,4.83,435,0,,0,,0,,0,,0
4189,female,5,US,508,95,385,16,12,0,,0,,0,,0,,0,7,22.58,22,70.97,1,3.23,1,3.23,31,0,,0,,0,,0,,0,33,41.25,44,55.0,3,3.75,0,0.0,80,55,13.89,318,80.3,12,3.03,11,2.78,396,0,0.0,1,100.0,0,0.0,0,0.0,1
4192,female,5,GB,425,255,101,14,55,0,,0,,0,,0,,0,5,22.73,14,63.64,0,0.0,3,13.64,22,0,,0,,0,,0,,0,120,69.77,20,11.63,4,2.33,28,16.28,172,129,56.09,67,29.13,10,4.35,24,10.43,230,1,100.0,0,0.0,0,0.0,0,0.0,1
4207,female,5,US,590,172,384,18,16,2,100.0,0,0.0,0,0.0,0,0.0,2,6,23.08,19,73.08,1,3.85,0,0.0,26,0,,0,,0,,0,,0,83,32.94,168,66.67,1,0.4,0,0.0,252,81,26.13,197,63.55,16,5.16,16,5.16,310,0,,0,,0,,0,,0
4210,male,5,GB,1051,477,483,10,81,0,,0,,0,,0,,0,3,23.08,8,61.54,0,0.0,2,15.38,13,0,,0,,0,,0,,0,332,44.44,368,49.26,8,1.07,39,5.22,747,142,48.8,107,36.77,2,0.69,40,13.75,291,0,,0,,0,,0,,0
4231,male,5,US,706,308,323,15,60,0,0.0,3,100.0,0,0.0,0,0.0,3,11,23.4,35,74.47,0,0.0,1,2.13,47,1,100.0,0,0.0,0,0.0,0,0.0,1,88,38.77,118,51.98,3,1.32,18,7.93,227,205,49.88,153,37.23,12,2.92,41,9.98,411,3,17.65,14,82.35,0,0.0,0,0.0,17
4234,,5,US,309,163,85,19,42,0,,0,,0,,0,,0,15,23.44,29,45.31,13,20.31,7,10.94,64,0,,0,,0,,0,,0,51,68.92,11,14.86,1,1.35,11,14.86,74,97,56.73,45,26.32,5,2.92,24,14.04,171,0,,0,,0,,0,,0
4254,,5,US,275,84,114,9,68,0,,0,,0,,0,,0,10,23.81,6,14.29,0,0.0,26,61.9,42,0,,0,,0,,0,,0,10,24.39,21,51.22,4,9.76,6,14.63,41,64,33.33,87,45.31,5,2.6,36,18.75,192,0,,0,,0,,0,,0
4268,,5,US,841,386,183,135,137,0,,0,,0,,0,,0,6,24.0,11,44.0,1,4.0,7,28.0,25,0,,0,,0,,0,,0,25,20.49,20,16.39,75,61.48,2,1.64,122,355,51.15,152,21.9,59,8.5,128,18.44,694,0,,0,,0,,0,,0
4276,male,5,US,1924,1146,542,47,189,0,,0,,0,,0,,0,18,24.32,54,72.97,1,1.35,1,1.35,74,0,0.0,0,0.0,0,0.0,5,100.0,5,269,56.16,174,36.33,5,1.04,31,6.47,479,858,62.95,312,22.89,41,3.01,152,11.15,1363,1,33.33,2,66.67,0,0.0,0,0.0,3
4280,male,5,US,2327,795,1288,90,154,0,,0,,0,,0,,0,73,24.58,193,64.98,18,6.06,13,4.38,297,0,,0,,0,,0,,0,171,36.93,258,55.72,7,1.51,27,5.83,463,551,35.25,833,53.29,65,4.16,114,7.29,1563,0,0.0,4,100.0,0,0.0,0,0.0,4
4299,male,5,GB,681,249,413,4,15,0,0.0,4,100.0,0,0.0,0,0.0,4,1,25.0,1,25.0,0,0.0,2,50.0,4,0,,0,,0,,0,,0,191,33.39,372,65.03,1,0.17,8,1.4,572,45,50.56,36,40.45,3,3.37,5,5.62,89,12,100.0,0,0.0,0,0.0,0,0.0,12
4305,,5,US,313,142,126,21,24,0,,0,,0,,0,,0,4,25.0,12,75.0,0,0.0,0,0.0,16,0,,0,,0,,0,,0,18,47.37,18,47.37,1,2.63,1,2.63,38,120,46.51,95,36.82,20,7.75,23,8.91,258,0,0.0,1,100.0,0,0.0,0,0.0,1
4307,female,5,US,270,137,104,6,23,0,,0,,0,,0,,0,1,25.0,3,75.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,34,54.84,19,30.65,1,1.61,8,12.9,62,102,51.78,75,38.07,5,2.54,15,7.61,197,0,0.0,7,100.0,0,0.0,0,0.0,7
4310,male,5,US,118,66,42,2,8,0,,0,,0,,0,,0,1,25.0,3,75.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,36,62.07,19,32.76,1,1.72,2,3.45,58,29,51.79,20,35.71,1,1.79,6,10.71,56,0,,0,,0,,0,,0
4341,female,5,GB,197,74,104,9,10,0,0.0,1,33.33,0,0.0,2,66.67,3,1,25.0,3,75.0,0,0.0,0,0.0,4,0,0.0,2,100.0,0,0.0,0,0.0,2,37,31.9,71,61.21,3,2.59,5,4.31,116,36,50.0,27,37.5,6,8.33,3,4.17,72,0,,0,,0,,0,,0
4344,,5,US,243,57,178,1,7,0,,0,,0,,0,,0,2,25.0,6,75.0,0,0.0,0,0.0,8,0,,0,,0,,0,,0,30,18.29,131,79.88,1,0.61,2,1.22,164,25,35.21,41,57.75,0,0.0,5,7.04,71,0,,0,,0,,0,,0
4352,male,5,GB,388,173,194,6,15,0,,0,,0,,0,,0,1,25.0,0,0.0,2,50.0,1,25.0,4,0,,0,,0,,0,,0,159,43.8,186,51.24,4,1.1,14,3.86,363,13,61.9,8,38.1,0,0.0,0,0.0,21,0,,0,,0,,0,,0
4367,female,5,GB,139,54,65,8,12,0,,0,,0,,0,,0,2,25.0,6,75.0,0,0.0,0,0.0,8,0,,0,,0,,0,,0,18,29.51,37,60.66,4,6.56,2,3.28,61,34,48.57,22,31.43,4,5.71,10,14.29,70,0,,0,,0,,0,,0
4374,female,5,US,207,50,140,8,9,0,,0,,0,,0,,0,2,25.0,6,75.0,0,0.0,0,0.0,8,0,,0,,0,,0,,0,15,22.39,52,77.61,0,0.0,0,0.0,67,33,25.0,82,62.12,8,6.06,9,6.82,132,0,,0,,0,,0,,0
4382,female,5,US,114,28,64,2,20,0,,0,,0,,0,,0,1,25.0,1,25.0,1,25.0,1,25.0,4,0,0.0,0,0.0,1,100.0,0,0.0,1,8,20.51,28,71.79,0,0.0,3,7.69,39,19,27.14,35,50.0,0,0.0,16,22.86,70,0,,0,,0,,0,,0
4412,,5,US,695,478,162,8,47,0,,0,,0,,0,,0,1,25.0,3,75.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,387,71.93,117,21.75,6,1.12,28,5.2,538,90,58.82,42,27.45,2,1.31,19,12.42,153,0,,0,,0,,0,,0
4419,female,5,US,330,79,187,31,33,0,,0,,0,,0,,0,10,25.0,26,65.0,2,5.0,2,5.0,40,0,,0,,0,,0,,0,18,32.73,31,56.36,5,9.09,1,1.82,55,51,21.7,130,55.32,24,10.21,30,12.77,235,0,,0,,0,,0,,0
4431,female,5,US,621,196,388,12,25,0,,0,,0,,0,,0,2,25.0,5,62.5,1,12.5,0,0.0,8,0,,0,,0,,0,,0,56,24.78,158,69.91,5,2.21,7,3.1,226,138,35.66,225,58.14,6,1.55,18,4.65,387,0,,0,,0,,0,,0
4438,male,5,US,624,310,200,66,48,0,,0,,0,,0,,0,2,25.0,4,50.0,0,0.0,2,25.0,8,0,,0,,0,,0,,0,29,34.94,51,61.45,2,2.41,1,1.2,83,278,52.26,145,27.26,64,12.03,45,8.46,532,1,100.0,0,0.0,0,0.0,0,0.0,1
4444,male,5,US,448,359,51,2,36,0,,0,,0,,0,,0,1,25.0,3,75.0,0,0.0,0,0.0,4,0,,0,,0,,0,,0,42,76.36,8,14.55,0,0.0,5,9.09,55,316,81.23,40,10.28,2,0.51,31,7.97,389,0,,0,,0,,0,,0
4448,,5,US,15479,6985,7273,333,888,2,66.67,1,33.33,0,0.0,0,0.0,3,328,25.25,878,67.59,50,3.85,43,3.31,1299,0,0.0,2,100.0,0,0.0,0,0.0,2,1524,37.28,2354,57.58,73,1.79,137,3.35,4088,5131,50.88,4036,40.02,210,2.08,708,7.02,10085,0,0.0,2,100.0,0,0.0,0,0.0,2
4456,male,5,GB,254,115,103,14,22,0,,0,,0,,0,,0,9,25.71,17,48.57,8,22.86,1,2.86,35,0,,0,,0,,0,,0,33,50.77,30,46.15,0,0.0,2,3.08,65,73,47.4,56,36.36,6,3.9,19,12.34,154,0,,0,,0,,0,,0
4458,female,5,US,2236,621,928,469,218,0,,0,,0,,0,,0,17,25.76,38,57.58,6,9.09,5,7.58,66,0,,0,,0,,0,,0,71,29.34,81,33.47,59,24.38,31,12.81,242,533,27.65,809,41.96,404,20.95,182,9.44,1928,0,,0,,0,,0,,0
4460,,5,US,396,163,157,21,55,0,,0,,0,,0,,0,8,25.81,12,38.71,8,25.81,3,9.68,31,0,,0,,0,,0,,0,26,48.15,19,35.19,1,1.85,8,14.81,54,129,41.48,126,40.51,12,3.86,44,14.15,311,0,,0,,0,,0,,0
